"ITO_070PER_2.spc - RawData"
"”g’· (nm)","T%"
631.00,70.613
632.00,70.525
633.00,70.448
634.00,70.357
635.00,70.274
636.00,70.198
637.00,70.156
638.00,70.133
639.00,70.161
640.00,70.182
641.00,70.231
642.00,70.262
643.00,70.309
644.00,70.311
645.00,70.297
646.00,70.256
647.00,70.232
648.00,70.209
649.00,70.200
650.00,70.199
651.00,70.202
652.00,70.221
653.00,70.242
654.00,70.291
655.00,70.355
656.00,70.483
657.00,70.610
658.00,70.740
659.00,70.809
660.00,70.876
661.00,70.923
662.00,71.001
663.00,71.085
664.00,71.157
665.00,71.206
666.00,71.241
667.00,71.316
668.00,71.407
669.00,71.488
670.00,71.530
671.00,71.578
672.00,71.629
673.00,71.714
674.00,71.783
675.00,71.873
676.00,71.985
677.00,72.078
678.00,72.154
679.00,72.195
680.00,72.247
681.00,72.284
682.00,72.313
683.00,72.317
684.00,72.349
685.00,72.373
686.00,72.408
687.00,72.419
688.00,72.397
689.00,72.382
690.00,72.386
691.00,72.420
692.00,72.489
693.00,72.619
694.00,72.827
695.00,73.111
696.00,73.346
697.00,73.464
698.00,73.442
699.00,73.376
700.00,73.285
701.00,73.102
702.00,72.817
703.00,72.455
704.00,72.073
705.00,71.661
706.00,71.255
707.00,70.917
708.00,70.706
709.00,70.642
710.00,70.681
711.00,70.806
712.00,70.940
713.00,71.073
714.00,71.191
715.00,71.297
716.00,71.390
717.00,71.461
718.00,71.541
719.00,71.611
720.00,71.619
721.00,71.617
722.00,71.612
723.00,71.632
724.00,71.644
725.00,71.662
726.00,71.674
727.00,71.669
728.00,71.681
729.00,71.686
730.00,71.709
731.00,71.675
732.00,71.676
733.00,71.655
734.00,71.695
735.00,71.697
736.00,71.729
737.00,71.699
738.00,71.671
739.00,71.646
740.00,71.653
741.00,71.671
742.00,71.672
743.00,71.689
744.00,71.702
745.00,71.669
746.00,71.633
747.00,71.629
748.00,71.651
749.00,71.670
750.00,71.672
751.00,71.702
752.00,71.729
753.00,71.706
754.00,71.697
755.00,71.704
756.00,71.729
757.00,71.731
758.00,71.668
759.00,71.690
760.00,71.702
761.00,71.753
762.00,71.740
763.00,71.739
764.00,71.722
765.00,71.708
766.00,71.661
767.00,71.654
768.00,71.648
769.00,71.676
770.00,71.665
771.00,71.688
772.00,71.691
773.00,71.664
774.00,71.645
775.00,71.651
776.00,71.688
777.00,71.672
778.00,71.677
779.00,71.690
780.00,71.731
781.00,71.734
782.00,71.749
783.00,71.724
784.00,71.719
785.00,71.693
786.00,71.693
787.00,71.718
788.00,71.731
789.00,71.779
790.00,71.766
791.00,71.774
792.00,71.735
793.00,71.760
794.00,71.820
795.00,71.898
796.00,71.937
797.00,71.923
798.00,71.884
799.00,71.920
800.00,71.979
