"ITO_040PER_1.spc - RawData"
"”g’· (nm)","T%"
737.00,85.096
738.00,85.071
739.00,85.043
740.00,85.021
741.00,85.023
742.00,85.007
743.00,85.013
744.00,85.026
745.00,84.985
746.00,84.948
747.00,84.906
748.00,84.878
749.00,84.850
750.00,84.843
751.00,84.816
752.00,84.776
753.00,84.694
754.00,84.692
755.00,84.710
756.00,84.723
757.00,84.710
758.00,84.646
759.00,84.625
760.00,84.578
761.00,84.566
762.00,84.559
763.00,84.560
764.00,84.547
765.00,84.529
766.00,84.494
767.00,84.485
768.00,84.425
769.00,84.435
770.00,84.390
771.00,84.384
772.00,84.345
773.00,84.347
774.00,84.334
775.00,84.297
776.00,84.274
777.00,84.248
778.00,84.238
779.00,84.226
780.00,84.187
781.00,84.159
782.00,84.114
783.00,84.106
784.00,84.110
785.00,84.123
786.00,84.104
787.00,84.085
788.00,84.055
789.00,84.053
790.00,84.035
791.00,83.995
792.00,83.993
793.00,83.944
794.00,83.949
795.00,83.915
796.00,83.955
797.00,83.949
798.00,83.932
799.00,83.895
800.00,83.876
