"ITO_100PER_1.spc - RawData"
"”g’· (nm)","T%"
726.00,78.363
727.00,78.349
728.00,78.358
729.00,78.364
730.00,78.394
731.00,78.414
732.00,78.430
733.00,78.441
734.00,78.459
735.00,78.453
736.00,78.466
737.00,78.447
738.00,78.454
739.00,78.451
740.00,78.490
741.00,78.535
742.00,78.598
743.00,78.627
744.00,78.649
745.00,78.619
746.00,78.619
747.00,78.609
748.00,78.605
749.00,78.614
750.00,78.629
751.00,78.612
752.00,78.584
753.00,78.555
754.00,78.618
755.00,78.656
756.00,78.679
757.00,78.652
758.00,78.632
759.00,78.616
760.00,78.599
761.00,78.607
762.00,78.634
763.00,78.665
764.00,78.672
765.00,78.676
766.00,78.694
767.00,78.669
768.00,78.642
769.00,78.633
770.00,78.642
771.00,78.670
772.00,78.679
773.00,78.711
774.00,78.692
775.00,78.674
776.00,78.658
777.00,78.666
778.00,78.675
779.00,78.689
780.00,78.681
781.00,78.653
782.00,78.593
783.00,78.589
784.00,78.613
785.00,78.674
786.00,78.690
787.00,78.667
788.00,78.644
789.00,78.644
790.00,78.648
791.00,78.638
792.00,78.616
793.00,78.586
794.00,78.578
795.00,78.560
796.00,78.582
797.00,78.539
798.00,78.535
799.00,78.461
800.00,78.443
