"ITO_010PER_4.spc - RawData"
"”g’· (nm)","T%"
501.00,89.861
502.00,90.140
503.00,90.448
504.00,90.642
505.00,90.808
506.00,90.952
507.00,91.109
508.00,91.255
509.00,91.396
510.00,91.554
511.00,91.709
512.00,91.861
513.00,92.014
514.00,92.161
515.00,92.331
516.00,92.493
517.00,92.672
518.00,92.806
519.00,92.912
520.00,93.009
521.00,93.111
522.00,93.311
523.00,93.511
524.00,93.689
525.00,93.821
526.00,93.928
527.00,94.015
528.00,94.070
529.00,94.098
530.00,94.115
531.00,94.112
532.00,94.124
533.00,94.168
534.00,94.214
535.00,94.249
536.00,94.248
537.00,94.258
538.00,94.243
539.00,94.251
540.00,94.250
541.00,94.253
542.00,94.247
543.00,94.255
544.00,94.277
545.00,94.293
546.00,94.283
547.00,94.265
548.00,94.268
549.00,94.248
550.00,94.196
551.00,94.121
552.00,94.069
553.00,94.119
554.00,94.163
555.00,94.197
556.00,94.160
557.00,94.122
558.00,94.078
559.00,94.027
560.00,93.963
561.00,93.890
562.00,93.807
563.00,93.735
564.00,93.724
565.00,93.738
566.00,93.800
567.00,93.853
568.00,93.933
569.00,94.025
570.00,94.117
571.00,94.195
572.00,94.245
573.00,94.244
574.00,94.183
575.00,94.071
576.00,93.932
577.00,93.752
578.00,93.483
579.00,93.155
580.00,92.785
581.00,92.423
582.00,92.060
583.00,91.708
584.00,91.349
585.00,91.007
586.00,90.695
587.00,90.457
588.00,90.247
589.00,90.053
590.00,89.866
591.00,89.727
592.00,89.612
593.00,89.520
594.00,89.398
595.00,89.307
596.00,89.212
597.00,89.126
598.00,89.027
599.00,88.927
600.00,88.822
601.00,88.719
602.00,88.590
603.00,88.488
604.00,88.378
605.00,88.307
606.00,88.232
607.00,88.146
608.00,88.046
609.00,87.962
610.00,87.919
611.00,87.900
612.00,87.872
613.00,87.838
614.00,87.819
615.00,87.789
616.00,87.765
617.00,87.706
618.00,87.651
619.00,87.540
620.00,87.451
621.00,87.343
622.00,87.274
623.00,87.182
624.00,87.105
625.00,87.010
626.00,86.935
627.00,86.771
628.00,86.621
629.00,86.471
630.00,86.405
631.00,86.364
632.00,86.346
633.00,86.339
634.00,86.348
635.00,86.373
636.00,86.412
637.00,86.444
638.00,86.406
639.00,86.384
640.00,86.329
641.00,86.306
642.00,86.268
643.00,86.242
644.00,86.203
645.00,86.155
646.00,86.103
647.00,86.051
648.00,86.000
649.00,85.940
650.00,85.888
651.00,85.835
652.00,85.783
653.00,85.717
654.00,85.644
655.00,85.603
656.00,85.499
657.00,85.405
658.00,85.278
659.00,85.223
660.00,85.159
661.00,85.094
662.00,85.019
663.00,84.965
664.00,84.922
665.00,84.921
666.00,84.904
667.00,84.916
668.00,84.913
669.00,84.927
670.00,84.918
671.00,84.910
672.00,84.890
673.00,84.899
674.00,84.919
675.00,84.880
676.00,84.832
677.00,84.790
678.00,84.811
679.00,84.837
680.00,84.853
681.00,84.903
682.00,84.926
683.00,84.941
684.00,84.941
685.00,84.933
686.00,84.907
687.00,84.869
688.00,84.873
689.00,84.905
690.00,84.860
691.00,84.817
692.00,84.786
693.00,84.859
694.00,84.949
695.00,85.111
696.00,85.237
697.00,85.355
698.00,85.382
699.00,85.442
700.00,85.478
701.00,85.479
702.00,85.461
703.00,85.336
704.00,85.220
705.00,85.091
706.00,85.056
707.00,85.027
708.00,84.996
709.00,84.984
710.00,84.991
711.00,85.022
712.00,85.032
713.00,85.040
714.00,84.979
715.00,84.948
716.00,84.945
717.00,84.991
718.00,85.007
719.00,85.016
720.00,85.020
721.00,85.025
722.00,85.019
723.00,85.019
724.00,85.040
725.00,84.970
726.00,84.915
727.00,84.815
728.00,84.806
729.00,84.782
730.00,84.775
731.00,84.767
732.00,84.779
733.00,84.808
734.00,84.777
735.00,84.697
736.00,84.630
737.00,84.591
738.00,84.599
739.00,84.609
740.00,84.661
741.00,84.713
742.00,84.790
743.00,84.815
744.00,84.800
745.00,84.727
746.00,84.684
747.00,84.660
748.00,84.621
749.00,84.603
750.00,84.605
751.00,84.543
752.00,84.465
753.00,84.370
754.00,84.389
755.00,84.409
756.00,84.402
757.00,84.388
758.00,84.362
759.00,84.287
760.00,84.196
761.00,84.126
762.00,84.156
763.00,84.212
764.00,84.240
765.00,84.267
766.00,84.279
767.00,84.251
768.00,84.194
769.00,84.134
770.00,84.129
771.00,84.125
772.00,84.148
773.00,84.179
774.00,84.114
775.00,84.059
776.00,83.999
777.00,84.019
778.00,84.016
779.00,84.013
780.00,83.927
781.00,83.834
782.00,83.748
783.00,83.788
784.00,83.818
785.00,83.869
786.00,83.894
787.00,83.853
788.00,83.772
789.00,83.687
790.00,83.662
791.00,83.654
792.00,83.672
793.00,83.616
794.00,83.544
795.00,83.437
796.00,83.409
797.00,83.381
798.00,83.357
799.00,83.278
800.00,83.217
