"ITO_010PER_2.spc - RawData"
"”g’· (nm)","T%"
496.00,88.910
497.00,89.094
498.00,89.285
499.00,89.466
500.00,89.643
501.00,89.880
502.00,90.153
503.00,90.458
504.00,90.680
505.00,90.855
506.00,91.012
507.00,91.144
508.00,91.291
509.00,91.428
510.00,91.587
511.00,91.733
512.00,91.892
513.00,92.051
514.00,92.187
515.00,92.352
516.00,92.518
517.00,92.711
518.00,92.856
519.00,92.943
520.00,93.027
521.00,93.125
522.00,93.339
523.00,93.537
524.00,93.705
525.00,93.819
526.00,93.940
527.00,94.044
528.00,94.092
529.00,94.115
530.00,94.123
531.00,94.154
532.00,94.165
533.00,94.209
534.00,94.231
535.00,94.261
536.00,94.274
537.00,94.294
538.00,94.287
539.00,94.271
540.00,94.275
541.00,94.292
542.00,94.315
543.00,94.317
544.00,94.334
545.00,94.335
546.00,94.329
547.00,94.323
548.00,94.319
549.00,94.315
550.00,94.251
551.00,94.184
552.00,94.122
553.00,94.174
554.00,94.226
555.00,94.258
556.00,94.209
557.00,94.169
558.00,94.118
559.00,94.051
560.00,93.985
561.00,93.896
562.00,93.809
563.00,93.735
564.00,93.733
565.00,93.766
566.00,93.823
567.00,93.888
568.00,93.953
569.00,94.045
570.00,94.126
571.00,94.229
572.00,94.288
573.00,94.296
574.00,94.235
575.00,94.122
576.00,93.973
577.00,93.781
578.00,93.505
579.00,93.193
580.00,92.821
581.00,92.459
582.00,92.090
583.00,91.741
584.00,91.368
585.00,91.022
586.00,90.712
587.00,90.479
588.00,90.254
589.00,90.054
590.00,89.876
591.00,89.742
592.00,89.633
593.00,89.529
594.00,89.433
595.00,89.332
596.00,89.247
597.00,89.158
598.00,89.064
599.00,88.959
600.00,88.834
601.00,88.732
602.00,88.607
603.00,88.502
604.00,88.379
605.00,88.302
606.00,88.217
607.00,88.137
608.00,88.059
609.00,87.992
610.00,87.958
611.00,87.940
612.00,87.910
613.00,87.888
614.00,87.850
615.00,87.826
616.00,87.786
617.00,87.740
618.00,87.680
619.00,87.587
620.00,87.482
621.00,87.400
622.00,87.320
623.00,87.250
624.00,87.128
625.00,87.034
626.00,86.943
627.00,86.805
628.00,86.658
629.00,86.506
630.00,86.428
631.00,86.367
632.00,86.342
633.00,86.328
634.00,86.334
635.00,86.370
636.00,86.409
637.00,86.439
638.00,86.399
639.00,86.381
640.00,86.338
641.00,86.311
642.00,86.269
643.00,86.235
644.00,86.184
645.00,86.156
646.00,86.092
647.00,86.056
648.00,85.998
649.00,85.965
650.00,85.916
651.00,85.868
652.00,85.814
653.00,85.744
654.00,85.672
655.00,85.628
656.00,85.521
657.00,85.412
658.00,85.291
659.00,85.225
660.00,85.161
661.00,85.088
662.00,85.020
663.00,84.969
664.00,84.931
665.00,84.927
666.00,84.913
667.00,84.907
668.00,84.906
669.00,84.897
670.00,84.904
671.00,84.899
672.00,84.904
673.00,84.894
674.00,84.919
675.00,84.875
676.00,84.833
677.00,84.776
678.00,84.794
679.00,84.831
680.00,84.863
681.00,84.911
682.00,84.930
683.00,84.938
684.00,84.953
685.00,84.955
686.00,84.912
687.00,84.855
688.00,84.839
689.00,84.898
690.00,84.859
691.00,84.834
692.00,84.795
693.00,84.874
694.00,84.973
695.00,85.132
696.00,85.263
697.00,85.360
698.00,85.401
699.00,85.434
700.00,85.466
701.00,85.461
702.00,85.459
703.00,85.351
704.00,85.226
705.00,85.104
706.00,85.046
707.00,85.012
708.00,84.986
709.00,84.998
710.00,84.997
711.00,85.017
712.00,85.017
713.00,85.041
714.00,84.990
715.00,84.973
716.00,84.960
717.00,84.988
718.00,85.008
719.00,85.026
720.00,85.040
721.00,85.044
722.00,85.020
723.00,85.027
724.00,85.031
725.00,84.977
726.00,84.887
727.00,84.791
728.00,84.783
729.00,84.795
730.00,84.793
731.00,84.801
732.00,84.804
733.00,84.834
734.00,84.796
735.00,84.735
736.00,84.675
737.00,84.637
738.00,84.627
739.00,84.636
740.00,84.675
741.00,84.744
742.00,84.813
743.00,84.820
744.00,84.807
745.00,84.724
746.00,84.712
747.00,84.678
748.00,84.647
749.00,84.621
750.00,84.625
751.00,84.546
752.00,84.463
753.00,84.353
754.00,84.385
755.00,84.403
756.00,84.415
757.00,84.398
758.00,84.371
759.00,84.282
760.00,84.184
761.00,84.105
762.00,84.143
763.00,84.185
764.00,84.234
765.00,84.261
766.00,84.287
767.00,84.239
768.00,84.183
769.00,84.153
770.00,84.154
771.00,84.138
772.00,84.147
773.00,84.189
774.00,84.138
775.00,84.073
776.00,83.974
777.00,84.006
778.00,84.007
779.00,84.037
780.00,83.932
781.00,83.852
782.00,83.759
783.00,83.812
784.00,83.851
785.00,83.895
786.00,83.901
787.00,83.831
788.00,83.759
789.00,83.699
790.00,83.703
791.00,83.696
792.00,83.679
793.00,83.594
794.00,83.514
795.00,83.456
796.00,83.459
797.00,83.438
798.00,83.380
799.00,83.274
800.00,83.211
