"ITO_070PER_5.spc - RawData"
"”g’· (nm)","T%"
680.00,80.662
681.00,80.739
682.00,80.780
683.00,80.817
684.00,80.821
685.00,80.836
686.00,80.802
687.00,80.755
688.00,80.709
689.00,80.696
690.00,80.672
691.00,80.644
692.00,80.559
693.00,80.480
694.00,80.415
695.00,80.399
696.00,80.404
697.00,80.426
698.00,80.430
699.00,80.459
700.00,80.502
701.00,80.577
702.00,80.669
703.00,80.707
704.00,80.743
705.00,80.760
706.00,80.785
707.00,80.763
708.00,80.715
709.00,80.665
710.00,80.624
711.00,80.566
712.00,80.519
713.00,80.478
714.00,80.421
715.00,80.365
716.00,80.344
717.00,80.334
718.00,80.328
719.00,80.315
720.00,80.307
721.00,80.273
722.00,80.226
723.00,80.198
724.00,80.199
725.00,80.173
726.00,80.127
727.00,80.075
728.00,80.058
729.00,80.053
730.00,80.047
731.00,80.024
732.00,80.022
733.00,80.016
734.00,80.009
735.00,79.966
736.00,79.948
737.00,79.905
738.00,79.910
739.00,79.896
740.00,79.931
741.00,79.945
742.00,79.970
743.00,79.979
744.00,79.980
745.00,79.931
746.00,79.907
747.00,79.897
748.00,79.897
749.00,79.902
750.00,79.900
751.00,79.869
752.00,79.832
753.00,79.782
754.00,79.801
755.00,79.820
756.00,79.842
757.00,79.835
758.00,79.808
759.00,79.779
760.00,79.761
761.00,79.747
762.00,79.756
763.00,79.773
764.00,79.796
765.00,79.813
766.00,79.815
767.00,79.779
768.00,79.743
769.00,79.736
770.00,79.747
771.00,79.775
772.00,79.784
773.00,79.816
774.00,79.800
775.00,79.812
776.00,79.824
777.00,79.850
778.00,79.837
779.00,79.816
780.00,79.766
781.00,79.738
782.00,79.722
783.00,79.752
784.00,79.785
785.00,79.806
786.00,79.845
787.00,79.834
788.00,79.832
789.00,79.803
790.00,79.819
791.00,79.811
792.00,79.837
793.00,79.843
794.00,79.861
795.00,79.838
796.00,79.851
797.00,79.847
798.00,79.838
799.00,79.788
800.00,79.759
