"ITO_010PER_1.spc - RawData"
"”g’· (nm)","T%"
540.00,94.305
541.00,94.311
542.00,94.324
543.00,94.338
544.00,94.343
545.00,94.356
546.00,94.353
547.00,94.343
548.00,94.328
549.00,94.307
550.00,94.266
551.00,94.199
552.00,94.134
553.00,94.178
554.00,94.221
555.00,94.252
556.00,94.200
557.00,94.175
558.00,94.147
559.00,94.099
560.00,94.038
561.00,93.938
562.00,93.853
563.00,93.788
564.00,93.792
565.00,93.811
566.00,93.865
567.00,93.943
568.00,94.035
569.00,94.121
570.00,94.214
571.00,94.302
572.00,94.372
573.00,94.376
574.00,94.315
575.00,94.200
576.00,94.039
577.00,93.849
578.00,93.574
579.00,93.268
580.00,92.890
581.00,92.508
582.00,92.131
583.00,91.778
584.00,91.407
585.00,91.048
586.00,90.719
587.00,90.480
588.00,90.264
589.00,90.063
590.00,89.883
591.00,89.731
592.00,89.612
593.00,89.504
594.00,89.399
595.00,89.314
596.00,89.230
597.00,89.133
598.00,89.020
599.00,88.908
600.00,88.810
601.00,88.722
602.00,88.604
603.00,88.488
604.00,88.368
605.00,88.282
606.00,88.193
607.00,88.105
608.00,88.021
609.00,87.962
610.00,87.935
611.00,87.927
612.00,87.899
613.00,87.877
614.00,87.847
615.00,87.828
616.00,87.783
617.00,87.726
618.00,87.660
619.00,87.563
620.00,87.462
621.00,87.366
622.00,87.288
623.00,87.205
624.00,87.090
625.00,86.991
626.00,86.915
627.00,86.782
628.00,86.634
629.00,86.474
630.00,86.387
631.00,86.334
632.00,86.323
633.00,86.316
634.00,86.324
635.00,86.343
636.00,86.398
637.00,86.425
638.00,86.404
639.00,86.374
640.00,86.358
641.00,86.325
642.00,86.281
643.00,86.223
644.00,86.180
645.00,86.158
646.00,86.106
647.00,86.070
648.00,86.025
649.00,85.965
650.00,85.900
651.00,85.834
652.00,85.788
653.00,85.722
654.00,85.635
655.00,85.594
656.00,85.497
657.00,85.383
658.00,85.257
659.00,85.171
660.00,85.113
661.00,85.026
662.00,84.966
663.00,84.914
664.00,84.877
665.00,84.879
666.00,84.875
667.00,84.880
668.00,84.876
669.00,84.872
670.00,84.875
671.00,84.861
672.00,84.871
673.00,84.879
674.00,84.917
675.00,84.846
676.00,84.801
677.00,84.724
678.00,84.753
679.00,84.780
680.00,84.824
681.00,84.873
682.00,84.897
683.00,84.913
684.00,84.921
685.00,84.918
686.00,84.887
687.00,84.851
688.00,84.844
689.00,84.886
690.00,84.833
691.00,84.801
692.00,84.761
693.00,84.844
694.00,84.944
695.00,85.100
696.00,85.238
697.00,85.348
698.00,85.379
699.00,85.425
700.00,85.455
701.00,85.475
702.00,85.467
703.00,85.348
704.00,85.212
705.00,85.072
706.00,85.027
707.00,85.001
708.00,84.981
709.00,84.988
710.00,84.991
711.00,85.003
712.00,85.016
713.00,85.043
714.00,84.996
715.00,84.944
716.00,84.935
717.00,84.984
718.00,85.011
719.00,85.006
720.00,85.015
721.00,85.003
722.00,85.018
723.00,85.034
724.00,85.073
725.00,84.994
726.00,84.907
727.00,84.786
728.00,84.772
729.00,84.737
730.00,84.753
731.00,84.746
732.00,84.770
733.00,84.792
734.00,84.756
735.00,84.696
736.00,84.631
737.00,84.600
738.00,84.602
739.00,84.617
740.00,84.663
741.00,84.711
742.00,84.782
743.00,84.787
744.00,84.764
745.00,84.684
746.00,84.664
747.00,84.631
748.00,84.594
749.00,84.571
750.00,84.569
751.00,84.498
752.00,84.399
753.00,84.309
754.00,84.327
755.00,84.378
756.00,84.386
757.00,84.373
758.00,84.329
759.00,84.226
760.00,84.134
761.00,84.077
762.00,84.125
763.00,84.160
764.00,84.193
765.00,84.221
766.00,84.279
767.00,84.244
768.00,84.175
769.00,84.099
770.00,84.077
771.00,84.113
772.00,84.137
773.00,84.224
774.00,84.145
775.00,84.080
776.00,83.981
777.00,83.986
778.00,83.987
779.00,83.973
780.00,83.885
781.00,83.801
782.00,83.725
783.00,83.761
784.00,83.786
785.00,83.825
786.00,83.865
787.00,83.822
788.00,83.765
789.00,83.683
790.00,83.648
791.00,83.627
792.00,83.613
793.00,83.555
794.00,83.460
795.00,83.392
796.00,83.396
797.00,83.381
798.00,83.320
799.00,83.202
800.00,83.128
