"ITO_020PER_2.spc - RawData"
"”g’· (nm)","T%"
580.00,92.621
581.00,92.541
582.00,92.452
583.00,92.385
584.00,92.297
585.00,92.207
586.00,92.118
587.00,92.065
588.00,92.006
589.00,91.952
590.00,91.893
591.00,91.880
592.00,91.864
593.00,91.843
594.00,91.800
595.00,91.766
596.00,91.731
597.00,91.698
598.00,91.678
599.00,91.671
600.00,91.677
601.00,91.677
602.00,91.661
603.00,91.637
604.00,91.625
605.00,91.657
606.00,91.674
607.00,91.703
608.00,91.699
609.00,91.729
610.00,91.789
611.00,91.855
612.00,91.911
613.00,91.954
614.00,92.005
615.00,92.053
616.00,92.069
617.00,92.096
618.00,92.109
619.00,92.114
620.00,92.115
621.00,92.117
622.00,92.102
623.00,92.090
624.00,92.064
625.00,92.055
626.00,92.019
627.00,91.970
628.00,91.918
629.00,91.863
630.00,91.822
631.00,91.798
632.00,91.802
633.00,91.788
634.00,91.772
635.00,91.752
636.00,91.756
637.00,91.744
638.00,91.707
639.00,91.691
640.00,91.659
641.00,91.638
642.00,91.617
643.00,91.605
644.00,91.567
645.00,91.534
646.00,91.472
647.00,91.449
648.00,91.408
649.00,91.383
650.00,91.336
651.00,91.285
652.00,91.253
653.00,91.195
654.00,91.149
655.00,91.095
656.00,91.073
657.00,91.019
658.00,90.985
659.00,90.901
660.00,90.853
661.00,90.779
662.00,90.735
663.00,90.691
664.00,90.663
665.00,90.667
666.00,90.656
667.00,90.648
668.00,90.642
669.00,90.631
670.00,90.622
671.00,90.581
672.00,90.568
673.00,90.565
674.00,90.602
675.00,90.579
676.00,90.541
677.00,90.492
678.00,90.483
679.00,90.500
680.00,90.511
681.00,90.526
682.00,90.506
683.00,90.486
684.00,90.477
685.00,90.477
686.00,90.440
687.00,90.400
688.00,90.370
689.00,90.377
690.00,90.323
691.00,90.269
692.00,90.199
693.00,90.194
694.00,90.188
695.00,90.228
696.00,90.253
697.00,90.255
698.00,90.213
699.00,90.178
700.00,90.173
701.00,90.159
702.00,90.154
703.00,90.097
704.00,90.040
705.00,89.979
706.00,89.951
707.00,89.923
708.00,89.880
709.00,89.833
710.00,89.790
711.00,89.774
712.00,89.756
713.00,89.727
714.00,89.673
715.00,89.641
716.00,89.615
717.00,89.601
718.00,89.573
719.00,89.561
720.00,89.535
721.00,89.494
722.00,89.455
723.00,89.438
724.00,89.432
725.00,89.407
726.00,89.357
727.00,89.282
728.00,89.241
729.00,89.208
730.00,89.214
731.00,89.164
732.00,89.142
733.00,89.119
734.00,89.126
735.00,89.096
736.00,89.029
737.00,88.950
738.00,88.911
739.00,88.906
740.00,88.916
741.00,88.888
742.00,88.903
743.00,88.906
744.00,88.913
745.00,88.845
746.00,88.788
747.00,88.739
748.00,88.704
749.00,88.690
750.00,88.692
751.00,88.643
752.00,88.597
753.00,88.525
754.00,88.515
755.00,88.514
756.00,88.484
757.00,88.474
758.00,88.424
759.00,88.397
760.00,88.349
761.00,88.301
762.00,88.308
763.00,88.341
764.00,88.344
765.00,88.323
766.00,88.279
767.00,88.240
768.00,88.184
769.00,88.144
770.00,88.116
771.00,88.123
772.00,88.132
773.00,88.149
774.00,88.103
775.00,88.034
776.00,87.995
777.00,87.994
778.00,88.007
779.00,87.989
780.00,87.924
781.00,87.874
782.00,87.834
783.00,87.842
784.00,87.843
785.00,87.856
786.00,87.859
787.00,87.841
788.00,87.809
789.00,87.789
790.00,87.770
791.00,87.757
792.00,87.741
793.00,87.713
794.00,87.723
795.00,87.723
796.00,87.722
797.00,87.676
798.00,87.634
799.00,87.583
800.00,87.547
