"ITO_020PER_1.spc - RawData"
"”g’· (nm)","T%"
477.00,76.900
478.00,77.022
479.00,77.153
480.00,77.296
481.00,77.428
482.00,77.549
483.00,77.676
484.00,77.794
485.00,77.906
486.00,78.036
487.00,78.160
488.00,78.298
489.00,78.424
490.00,78.556
491.00,78.677
492.00,78.789
493.00,78.896
494.00,79.005
495.00,79.118
496.00,79.217
497.00,79.302
498.00,79.398
499.00,79.494
500.00,79.574
501.00,79.621
502.00,79.699
503.00,79.800
504.00,79.910
505.00,79.997
506.00,80.091
507.00,80.174
508.00,80.274
509.00,80.375
510.00,80.476
511.00,80.564
512.00,80.649
513.00,80.760
514.00,80.844
515.00,80.922
516.00,80.975
517.00,81.046
518.00,81.113
519.00,81.175
520.00,81.243
521.00,81.331
522.00,81.397
523.00,81.448
524.00,81.484
525.00,81.553
526.00,81.624
527.00,81.682
528.00,81.746
529.00,81.801
530.00,81.861
531.00,81.903
532.00,81.949
533.00,82.006
534.00,82.054
535.00,82.101
536.00,82.128
537.00,82.177
538.00,82.206
539.00,82.257
540.00,82.300
541.00,82.359
542.00,82.415
543.00,82.456
544.00,82.497
545.00,82.521
546.00,82.580
547.00,82.621
548.00,82.665
549.00,82.680
550.00,82.692
551.00,82.722
552.00,82.763
553.00,82.812
554.00,82.826
555.00,82.817
556.00,82.822
557.00,82.848
558.00,82.865
559.00,82.878
560.00,82.871
561.00,82.857
562.00,82.853
563.00,82.868
564.00,82.914
565.00,82.922
566.00,82.919
567.00,82.898
568.00,82.847
569.00,82.812
570.00,82.774
571.00,82.767
572.00,82.753
573.00,82.728
574.00,82.717
575.00,82.706
576.00,82.731
577.00,82.782
578.00,82.812
579.00,82.843
580.00,82.866
581.00,82.903
582.00,82.954
583.00,83.004
584.00,83.037
585.00,83.048
586.00,83.045
587.00,83.074
588.00,83.077
589.00,83.074
590.00,83.056
591.00,83.059
592.00,83.059
593.00,83.065
594.00,83.041
595.00,83.024
596.00,82.981
597.00,82.938
598.00,82.908
599.00,82.897
600.00,82.891
601.00,82.893
602.00,82.874
603.00,82.882
604.00,82.886
605.00,82.911
606.00,82.946
607.00,82.968
608.00,82.990
609.00,83.003
610.00,83.040
611.00,83.064
612.00,83.077
613.00,83.086
614.00,83.114
615.00,83.130
616.00,83.125
617.00,83.114
618.00,83.148
619.00,83.180
620.00,83.209
621.00,83.215
622.00,83.208
623.00,83.195
624.00,83.168
625.00,83.155
626.00,83.150
627.00,83.168
628.00,83.172
629.00,83.171
630.00,83.129
631.00,83.093
632.00,83.071
633.00,83.045
634.00,83.005
635.00,82.959
636.00,82.908
637.00,82.867
638.00,82.807
639.00,82.778
640.00,82.764
641.00,82.759
642.00,82.747
643.00,82.728
644.00,82.691
645.00,82.671
646.00,82.632
647.00,82.618
648.00,82.595
649.00,82.587
650.00,82.581
651.00,82.551
652.00,82.524
653.00,82.461
654.00,82.411
655.00,82.360
656.00,82.361
657.00,82.347
658.00,82.339
659.00,82.300
660.00,82.244
661.00,82.196
662.00,82.155
663.00,82.166
664.00,82.147
665.00,82.143
666.00,82.103
667.00,82.092
668.00,82.063
669.00,82.065
670.00,82.036
671.00,82.029
672.00,82.004
673.00,82.012
674.00,82.015
675.00,82.010
676.00,82.007
677.00,81.991
678.00,81.991
679.00,81.977
680.00,81.954
681.00,81.933
682.00,81.909
683.00,81.892
684.00,81.881
685.00,81.890
686.00,81.867
687.00,81.849
688.00,81.814
689.00,81.791
690.00,81.766
691.00,81.754
692.00,81.712
693.00,81.641
694.00,81.537
695.00,81.475
696.00,81.426
697.00,81.387
698.00,81.334
699.00,81.305
700.00,81.315
701.00,81.343
702.00,81.389
703.00,81.433
704.00,81.483
705.00,81.522
706.00,81.533
707.00,81.515
708.00,81.474
709.00,81.414
710.00,81.357
711.00,81.301
712.00,81.258
713.00,81.219
714.00,81.174
715.00,81.154
716.00,81.124
717.00,81.105
718.00,81.079
719.00,81.074
720.00,81.043
721.00,80.998
722.00,80.960
723.00,80.950
724.00,80.935
725.00,80.915
726.00,80.860
727.00,80.816
728.00,80.802
729.00,80.829
730.00,80.822
731.00,80.793
732.00,80.734
733.00,80.704
734.00,80.694
735.00,80.679
736.00,80.676
737.00,80.621
738.00,80.579
739.00,80.553
740.00,80.570
741.00,80.562
742.00,80.543
743.00,80.537
744.00,80.549
745.00,80.502
746.00,80.436
747.00,80.405
748.00,80.396
749.00,80.408
750.00,80.401
751.00,80.392
752.00,80.368
753.00,80.340
754.00,80.344
755.00,80.317
756.00,80.294
757.00,80.271
758.00,80.256
759.00,80.237
760.00,80.219
761.00,80.189
762.00,80.180
763.00,80.169
764.00,80.143
765.00,80.090
766.00,80.040
767.00,80.039
768.00,80.044
769.00,80.059
770.00,80.017
771.00,79.993
772.00,79.962
773.00,79.986
774.00,79.961
775.00,79.936
776.00,79.908
777.00,79.922
778.00,79.920
779.00,79.901
780.00,79.876
781.00,79.846
782.00,79.818
783.00,79.792
784.00,79.776
785.00,79.768
786.00,79.744
787.00,79.740
788.00,79.745
789.00,79.754
790.00,79.735
791.00,79.719
792.00,79.684
793.00,79.693
794.00,79.662
795.00,79.672
796.00,79.649
797.00,79.620
798.00,79.597
799.00,79.584
800.00,79.610
