"ITO_030PER_4.spc - RawData"
"”g’· (nm)","T%"
710.00,90.978
711.00,90.970
712.00,90.937
713.00,90.934
714.00,90.867
715.00,90.826
716.00,90.784
717.00,90.790
718.00,90.777
719.00,90.763
720.00,90.744
721.00,90.695
722.00,90.658
723.00,90.639
724.00,90.631
725.00,90.573
726.00,90.502
727.00,90.419
728.00,90.391
729.00,90.345
730.00,90.343
731.00,90.290
732.00,90.266
733.00,90.240
734.00,90.221
735.00,90.173
736.00,90.113
737.00,90.067
738.00,90.027
739.00,90.008
740.00,90.008
741.00,90.031
742.00,90.044
743.00,90.037
744.00,90.009
745.00,89.950
746.00,89.902
747.00,89.862
748.00,89.807
749.00,89.776
750.00,89.762
751.00,89.697
752.00,89.624
753.00,89.527
754.00,89.544
755.00,89.561
756.00,89.571
757.00,89.544
758.00,89.499
759.00,89.422
760.00,89.355
761.00,89.312
762.00,89.328
763.00,89.343
764.00,89.335
765.00,89.342
766.00,89.331
767.00,89.294
768.00,89.249
769.00,89.231
770.00,89.206
771.00,89.219
772.00,89.212
773.00,89.266
774.00,89.201
775.00,89.159
776.00,89.085
777.00,89.066
778.00,89.044
779.00,89.023
780.00,88.980
781.00,88.929
782.00,88.883
783.00,88.866
784.00,88.872
785.00,88.920
786.00,88.948
787.00,88.936
788.00,88.891
789.00,88.849
790.00,88.834
791.00,88.815
792.00,88.818
793.00,88.758
794.00,88.707
795.00,88.674
796.00,88.688
797.00,88.678
798.00,88.638
799.00,88.578
800.00,88.540
