"ITO_020PER_3.spc - RawData"
"”g’· (nm)","T%"
667.00,89.918
668.00,89.934
669.00,89.925
670.00,89.893
671.00,89.848
672.00,89.858
673.00,89.882
674.00,89.909
675.00,89.884
676.00,89.868
677.00,89.838
678.00,89.837
679.00,89.837
680.00,89.836
681.00,89.844
682.00,89.828
683.00,89.818
684.00,89.821
685.00,89.833
686.00,89.802
687.00,89.756
688.00,89.695
689.00,89.683
690.00,89.641
691.00,89.624
692.00,89.557
693.00,89.536
694.00,89.487
695.00,89.492
696.00,89.478
697.00,89.499
698.00,89.477
699.00,89.464
700.00,89.463
701.00,89.479
702.00,89.517
703.00,89.490
704.00,89.456
705.00,89.400
706.00,89.371
707.00,89.334
708.00,89.287
709.00,89.243
710.00,89.209
711.00,89.192
712.00,89.166
713.00,89.146
714.00,89.093
715.00,89.049
716.00,89.035
717.00,89.020
718.00,89.004
719.00,88.980
720.00,88.952
721.00,88.916
722.00,88.883
723.00,88.876
724.00,88.894
725.00,88.849
726.00,88.803
727.00,88.715
728.00,88.693
729.00,88.652
730.00,88.634
731.00,88.593
732.00,88.568
733.00,88.568
734.00,88.553
735.00,88.534
736.00,88.490
737.00,88.432
738.00,88.371
739.00,88.361
740.00,88.377
741.00,88.389
742.00,88.373
743.00,88.380
744.00,88.379
745.00,88.316
746.00,88.272
747.00,88.250
748.00,88.252
749.00,88.231
750.00,88.202
751.00,88.157
752.00,88.104
753.00,88.025
754.00,88.022
755.00,88.018
756.00,88.036
757.00,88.012
758.00,87.967
759.00,87.923
760.00,87.882
761.00,87.866
762.00,87.877
763.00,87.868
764.00,87.855
765.00,87.822
766.00,87.842
767.00,87.827
768.00,87.824
769.00,87.797
770.00,87.776
771.00,87.781
772.00,87.780
773.00,87.811
774.00,87.747
775.00,87.701
776.00,87.651
777.00,87.667
778.00,87.668
779.00,87.641
780.00,87.621
781.00,87.573
782.00,87.559
783.00,87.543
784.00,87.583
785.00,87.619
786.00,87.649
787.00,87.628
788.00,87.599
789.00,87.595
790.00,87.609
791.00,87.621
792.00,87.598
793.00,87.566
794.00,87.547
795.00,87.562
796.00,87.567
797.00,87.523
798.00,87.473
799.00,87.416
800.00,87.406
