"ITO_050PER_1.spc - RawData"
"”g’· (nm)","T%"
518.00,70.043
519.00,70.105
520.00,70.165
521.00,70.226
522.00,70.287
523.00,70.334
524.00,70.383
525.00,70.457
526.00,70.544
527.00,70.626
528.00,70.682
529.00,70.744
530.00,70.801
531.00,70.872
532.00,70.926
533.00,70.996
534.00,71.061
535.00,71.129
536.00,71.148
537.00,71.200
538.00,71.237
539.00,71.324
540.00,71.400
541.00,71.474
542.00,71.543
543.00,71.591
544.00,71.642
545.00,71.700
546.00,71.758
547.00,71.814
548.00,71.862
549.00,71.901
550.00,71.928
551.00,71.969
552.00,72.007
553.00,72.076
554.00,72.126
555.00,72.161
556.00,72.181
557.00,72.191
558.00,72.222
559.00,72.276
560.00,72.315
561.00,72.339
562.00,72.354
563.00,72.365
564.00,72.404
565.00,72.417
566.00,72.437
567.00,72.413
568.00,72.376
569.00,72.347
570.00,72.322
571.00,72.307
572.00,72.305
573.00,72.319
574.00,72.351
575.00,72.359
576.00,72.378
577.00,72.429
578.00,72.492
579.00,72.579
580.00,72.639
581.00,72.719
582.00,72.797
583.00,72.883
584.00,72.937
585.00,72.984
586.00,73.036
587.00,73.141
588.00,73.245
589.00,73.361
590.00,73.440
591.00,73.537
592.00,73.608
593.00,73.724
594.00,73.832
595.00,73.966
596.00,74.093
597.00,74.227
598.00,74.369
599.00,74.526
600.00,74.679
601.00,74.851
602.00,74.980
603.00,75.115
604.00,75.231
605.00,75.377
606.00,75.526
607.00,75.666
608.00,75.800
609.00,75.909
610.00,76.020
611.00,76.120
612.00,76.192
613.00,76.250
614.00,76.300
615.00,76.344
616.00,76.376
617.00,76.375
618.00,76.403
619.00,76.413
620.00,76.411
621.00,76.393
622.00,76.370
623.00,76.364
624.00,76.352
625.00,76.332
626.00,76.293
627.00,76.278
628.00,76.251
629.00,76.242
630.00,76.194
631.00,76.180
632.00,76.163
633.00,76.122
634.00,76.071
635.00,76.011
636.00,75.960
637.00,75.902
638.00,75.854
639.00,75.833
640.00,75.803
641.00,75.762
642.00,75.715
643.00,75.687
644.00,75.670
645.00,75.675
646.00,75.658
647.00,75.659
648.00,75.640
649.00,75.632
650.00,75.622
651.00,75.610
652.00,75.618
653.00,75.599
654.00,75.591
655.00,75.562
656.00,75.575
657.00,75.558
658.00,75.572
659.00,75.553
660.00,75.561
661.00,75.581
662.00,75.613
663.00,75.672
664.00,75.702
665.00,75.761
666.00,75.796
667.00,75.852
668.00,75.912
669.00,75.994
670.00,76.050
671.00,76.102
672.00,76.122
673.00,76.182
674.00,76.226
675.00,76.274
676.00,76.317
677.00,76.340
678.00,76.367
679.00,76.375
680.00,76.378
681.00,76.380
682.00,76.364
683.00,76.338
684.00,76.312
685.00,76.316
686.00,76.306
687.00,76.288
688.00,76.247
689.00,76.245
690.00,76.242
691.00,76.238
692.00,76.170
693.00,76.064
694.00,75.934
695.00,75.834
696.00,75.746
697.00,75.702
698.00,75.672
699.00,75.694
700.00,75.718
701.00,75.769
702.00,75.832
703.00,75.908
704.00,75.988
705.00,76.056
706.00,76.102
707.00,76.116
708.00,76.092
709.00,76.024
710.00,75.963
711.00,75.906
712.00,75.877
713.00,75.829
714.00,75.780
715.00,75.720
716.00,75.688
717.00,75.667
718.00,75.673
719.00,75.660
720.00,75.630
721.00,75.590
722.00,75.546
723.00,75.537
724.00,75.524
725.00,75.530
726.00,75.502
727.00,75.461
728.00,75.454
729.00,75.451
730.00,75.457
731.00,75.424
732.00,75.393
733.00,75.380
734.00,75.383
735.00,75.383
736.00,75.375
737.00,75.330
738.00,75.302
739.00,75.282
740.00,75.267
741.00,75.248
742.00,75.232
743.00,75.256
744.00,75.271
745.00,75.245
746.00,75.196
747.00,75.167
748.00,75.168
749.00,75.194
750.00,75.222
751.00,75.197
752.00,75.162
753.00,75.101
754.00,75.116
755.00,75.138
756.00,75.134
757.00,75.124
758.00,75.082
759.00,75.075
760.00,75.059
761.00,75.053
762.00,75.059
763.00,75.061
764.00,75.054
765.00,75.024
766.00,74.999
767.00,74.972
768.00,74.979
769.00,74.980
770.00,74.989
771.00,74.997
772.00,74.973
773.00,74.958
774.00,74.919
775.00,74.923
776.00,74.916
777.00,74.904
778.00,74.908
779.00,74.899
780.00,74.899
781.00,74.868
782.00,74.851
783.00,74.846
784.00,74.861
785.00,74.872
786.00,74.854
787.00,74.861
788.00,74.853
789.00,74.877
790.00,74.861
791.00,74.845
792.00,74.809
793.00,74.792
794.00,74.806
795.00,74.842
796.00,74.876
797.00,74.851
798.00,74.814
799.00,74.803
800.00,74.847
