"ITO_100PER_4.spc - RawData"
"”g’· (nm)","T%"
482.00,35.864
483.00,36.040
484.00,36.218
485.00,36.395
486.00,36.581
487.00,36.762
488.00,36.944
489.00,37.122
490.00,37.300
491.00,37.489
492.00,37.677
493.00,37.865
494.00,38.040
495.00,38.225
496.00,38.411
497.00,38.610
498.00,38.805
499.00,39.003
500.00,39.189
501.00,39.396
502.00,39.615
503.00,39.859
504.00,40.080
505.00,40.297
506.00,40.502
507.00,40.706
508.00,40.913
509.00,41.130
510.00,41.356
511.00,41.580
512.00,41.811
513.00,42.039
514.00,42.262
515.00,42.485
516.00,42.722
517.00,42.963
518.00,43.200
519.00,43.424
520.00,43.647
521.00,43.870
522.00,44.114
523.00,44.359
524.00,44.601
525.00,44.835
526.00,45.061
527.00,45.278
528.00,45.473
529.00,45.668
530.00,45.850
531.00,46.044
532.00,46.237
533.00,46.442
534.00,46.632
535.00,46.813
536.00,46.998
537.00,47.199
538.00,47.389
539.00,47.572
540.00,47.758
541.00,47.954
542.00,48.146
543.00,48.320
544.00,48.514
545.00,48.698
546.00,48.876
547.00,49.031
548.00,49.195
549.00,49.352
550.00,49.499
551.00,49.632
552.00,49.777
553.00,49.941
554.00,50.104
555.00,50.262
556.00,50.412
557.00,50.572
558.00,50.730
559.00,50.884
560.00,51.035
561.00,51.174
562.00,51.300
563.00,51.431
564.00,51.570
565.00,51.709
566.00,51.840
567.00,51.964
568.00,52.075
569.00,52.190
570.00,52.304
571.00,52.429
572.00,52.550
573.00,52.659
574.00,52.769
575.00,52.875
576.00,52.993
577.00,53.119
578.00,53.217
579.00,53.328
580.00,53.422
581.00,53.534
582.00,53.636
583.00,53.744
584.00,53.829
585.00,53.902
586.00,53.977
587.00,54.078
588.00,54.179
589.00,54.269
590.00,54.351
591.00,54.442
592.00,54.532
593.00,54.628
594.00,54.701
595.00,54.790
596.00,54.859
597.00,54.941
598.00,55.017
599.00,55.104
600.00,55.197
601.00,55.296
602.00,55.384
603.00,55.466
604.00,55.555
605.00,55.667
606.00,55.777
607.00,55.873
608.00,55.967
609.00,56.074
610.00,56.196
611.00,56.325
612.00,56.448
613.00,56.579
614.00,56.715
615.00,56.846
616.00,56.968
617.00,57.067
618.00,57.182
619.00,57.285
620.00,57.394
621.00,57.491
622.00,57.584
623.00,57.675
624.00,57.755
625.00,57.841
626.00,57.911
627.00,57.973
628.00,58.035
629.00,58.100
630.00,58.167
631.00,58.242
632.00,58.329
633.00,58.406
634.00,58.459
635.00,58.513
636.00,58.573
637.00,58.619
638.00,58.642
639.00,58.667
640.00,58.704
641.00,58.750
642.00,58.787
643.00,58.842
644.00,58.890
645.00,58.970
646.00,59.021
647.00,59.087
648.00,59.134
649.00,59.190
650.00,59.249
651.00,59.315
652.00,59.378
653.00,59.405
654.00,59.424
655.00,59.444
656.00,59.476
657.00,59.503
658.00,59.524
659.00,59.544
660.00,59.569
661.00,59.604
662.00,59.644
663.00,59.707
664.00,59.775
665.00,59.860
666.00,59.942
667.00,60.037
668.00,60.155
669.00,60.257
670.00,60.359
671.00,60.448
672.00,60.554
673.00,60.679
674.00,60.806
675.00,60.922
676.00,61.037
677.00,61.148
678.00,61.285
679.00,61.407
680.00,61.530
681.00,61.655
682.00,61.765
683.00,61.872
684.00,61.970
685.00,62.079
686.00,62.170
687.00,62.247
688.00,62.320
689.00,62.407
690.00,62.496
691.00,62.561
692.00,62.572
693.00,62.562
694.00,62.543
695.00,62.580
696.00,62.625
697.00,62.719
698.00,62.806
699.00,62.929
700.00,63.072
701.00,63.249
702.00,63.450
703.00,63.633
704.00,63.814
705.00,63.967
706.00,64.085
707.00,64.165
708.00,64.217
709.00,64.256
710.00,64.278
711.00,64.303
712.00,64.323
713.00,64.354
714.00,64.366
715.00,64.412
716.00,64.448
717.00,64.507
718.00,64.563
719.00,64.641
720.00,64.697
721.00,64.739
722.00,64.788
723.00,64.842
724.00,64.902
725.00,64.952
726.00,65.013
727.00,65.067
728.00,65.113
729.00,65.165
730.00,65.228
731.00,65.279
732.00,65.333
733.00,65.403
734.00,65.479
735.00,65.525
736.00,65.566
737.00,65.590
738.00,65.652
739.00,65.706
740.00,65.815
741.00,65.900
742.00,65.983
743.00,66.040
744.00,66.113
745.00,66.151
746.00,66.186
747.00,66.213
748.00,66.255
749.00,66.311
750.00,66.379
751.00,66.416
752.00,66.431
753.00,66.427
754.00,66.494
755.00,66.582
756.00,66.652
757.00,66.693
758.00,66.719
759.00,66.745
760.00,66.794
761.00,66.838
762.00,66.909
763.00,66.944
764.00,67.018
765.00,67.069
766.00,67.111
767.00,67.111
768.00,67.148
769.00,67.211
770.00,67.272
771.00,67.324
772.00,67.363
773.00,67.424
774.00,67.445
775.00,67.469
776.00,67.498
777.00,67.529
778.00,67.571
779.00,67.606
780.00,67.637
781.00,67.668
782.00,67.682
783.00,67.734
784.00,67.785
785.00,67.853
786.00,67.914
787.00,67.942
788.00,67.974
789.00,67.991
790.00,68.015
791.00,68.031
792.00,68.059
793.00,68.107
794.00,68.139
795.00,68.167
796.00,68.206
797.00,68.219
798.00,68.240
799.00,68.245
800.00,68.272
