"ITO_080PER_2.spc - RawData"
"”g’· (nm)","T%"
622.00,73.706
623.00,73.713
624.00,73.704
625.00,73.690
626.00,73.667
627.00,73.622
628.00,73.568
629.00,73.495
630.00,73.435
631.00,73.382
632.00,73.329
633.00,73.248
634.00,73.144
635.00,73.046
636.00,72.953
637.00,72.871
638.00,72.795
639.00,72.744
640.00,72.715
641.00,72.708
642.00,72.718
643.00,72.766
644.00,72.817
645.00,72.912
646.00,72.980
647.00,73.079
648.00,73.169
649.00,73.273
650.00,73.368
651.00,73.459
652.00,73.544
653.00,73.609
654.00,73.648
655.00,73.670
656.00,73.708
657.00,73.732
658.00,73.751
659.00,73.727
660.00,73.701
661.00,73.632
662.00,73.567
663.00,73.520
664.00,73.497
665.00,73.480
666.00,73.436
667.00,73.429
668.00,73.455
669.00,73.502
670.00,73.521
671.00,73.530
672.00,73.563
673.00,73.618
674.00,73.681
675.00,73.721
676.00,73.780
677.00,73.855
678.00,73.960
679.00,74.046
680.00,74.116
681.00,74.180
682.00,74.239
683.00,74.293
684.00,74.357
685.00,74.432
686.00,74.487
687.00,74.519
688.00,74.513
689.00,74.521
690.00,74.516
691.00,74.506
692.00,74.413
693.00,74.266
694.00,74.083
695.00,73.936
696.00,73.826
697.00,73.781
698.00,73.768
699.00,73.800
700.00,73.890
701.00,74.042
702.00,74.240
703.00,74.439
704.00,74.638
705.00,74.783
706.00,74.872
707.00,74.896
708.00,74.877
709.00,74.811
710.00,74.723
711.00,74.618
712.00,74.516
713.00,74.402
714.00,74.316
715.00,74.246
716.00,74.184
717.00,74.116
718.00,74.079
719.00,74.081
720.00,74.061
721.00,74.013
722.00,73.964
723.00,73.947
724.00,73.929
725.00,73.904
726.00,73.881
727.00,73.869
728.00,73.875
729.00,73.867
730.00,73.856
731.00,73.819
732.00,73.791
733.00,73.774
734.00,73.773
735.00,73.757
736.00,73.746
737.00,73.698
738.00,73.660
739.00,73.654
740.00,73.684
741.00,73.699
742.00,73.676
743.00,73.677
744.00,73.697
745.00,73.683
746.00,73.647
747.00,73.621
748.00,73.607
749.00,73.611
750.00,73.612
751.00,73.611
752.00,73.573
753.00,73.530
754.00,73.516
755.00,73.537
756.00,73.555
757.00,73.567
758.00,73.535
759.00,73.516
760.00,73.484
761.00,73.481
762.00,73.473
763.00,73.471
764.00,73.459
765.00,73.460
766.00,73.464
767.00,73.459
768.00,73.457
769.00,73.436
770.00,73.434
771.00,73.453
772.00,73.463
773.00,73.480
774.00,73.449
775.00,73.468
776.00,73.454
777.00,73.446
778.00,73.437
779.00,73.432
780.00,73.421
781.00,73.401
782.00,73.386
783.00,73.398
784.00,73.398
785.00,73.408
786.00,73.400
787.00,73.396
788.00,73.376
789.00,73.385
790.00,73.393
791.00,73.390
792.00,73.394
793.00,73.375
794.00,73.389
795.00,73.381
796.00,73.408
797.00,73.403
798.00,73.361
799.00,73.350
800.00,73.365
