"ITO_030PER_3.spc - RawData"
"”g’· (nm)","T%"
719.00,91.904
720.00,91.864
721.00,91.823
722.00,91.776
723.00,91.761
724.00,91.756
725.00,91.695
726.00,91.596
727.00,91.497
728.00,91.447
729.00,91.408
730.00,91.366
731.00,91.326
732.00,91.307
733.00,91.316
734.00,91.271
735.00,91.200
736.00,91.120
737.00,91.058
738.00,91.016
739.00,91.000
740.00,91.038
741.00,91.072
742.00,91.112
743.00,91.090
744.00,91.062
745.00,90.972
746.00,90.940
747.00,90.889
748.00,90.842
749.00,90.815
750.00,90.817
751.00,90.736
752.00,90.614
753.00,90.484
754.00,90.504
755.00,90.504
756.00,90.514
757.00,90.474
758.00,90.426
759.00,90.334
760.00,90.237
761.00,90.193
762.00,90.224
763.00,90.258
764.00,90.263
765.00,90.272
766.00,90.300
767.00,90.279
768.00,90.216
769.00,90.151
770.00,90.123
771.00,90.133
772.00,90.145
773.00,90.177
774.00,90.115
775.00,90.042
776.00,89.985
777.00,89.982
778.00,90.016
779.00,90.026
780.00,89.956
781.00,89.854
782.00,89.789
783.00,89.813
784.00,89.851
785.00,89.864
786.00,89.877
787.00,89.839
788.00,89.798
789.00,89.750
790.00,89.750
791.00,89.741
792.00,89.752
793.00,89.700
794.00,89.655
795.00,89.588
796.00,89.564
797.00,89.523
798.00,89.479
799.00,89.368
800.00,89.285
