"ITO_070PER_1.spc - RawData"
"”g’· (nm)","T%"
642.00,70.479
643.00,70.506
644.00,70.504
645.00,70.492
646.00,70.446
647.00,70.434
648.00,70.419
649.00,70.415
650.00,70.401
651.00,70.404
652.00,70.416
653.00,70.445
654.00,70.487
655.00,70.561
656.00,70.675
657.00,70.804
658.00,70.928
659.00,71.026
660.00,71.104
661.00,71.166
662.00,71.216
663.00,71.290
664.00,71.357
665.00,71.443
666.00,71.493
667.00,71.568
668.00,71.638
669.00,71.696
670.00,71.745
671.00,71.794
672.00,71.868
673.00,71.951
674.00,72.023
675.00,72.114
676.00,72.197
677.00,72.292
678.00,72.362
679.00,72.428
680.00,72.468
681.00,72.511
682.00,72.551
683.00,72.578
684.00,72.617
685.00,72.647
686.00,72.659
687.00,72.643
688.00,72.605
689.00,72.596
690.00,72.618
691.00,72.652
692.00,72.715
693.00,72.821
694.00,73.010
695.00,73.284
696.00,73.523
697.00,73.654
698.00,73.654
699.00,73.583
700.00,73.490
701.00,73.300
702.00,73.034
703.00,72.694
704.00,72.295
705.00,71.893
706.00,71.483
707.00,71.178
708.00,70.973
709.00,70.899
710.00,70.927
711.00,71.020
712.00,71.161
713.00,71.280
714.00,71.415
715.00,71.530
716.00,71.644
717.00,71.701
718.00,71.758
719.00,71.818
720.00,71.862
721.00,71.874
722.00,71.875
723.00,71.865
724.00,71.865
725.00,71.888
726.00,71.923
727.00,71.926
728.00,71.916
729.00,71.913
730.00,71.926
731.00,71.906
732.00,71.897
733.00,71.883
734.00,71.910
735.00,71.916
736.00,71.925
737.00,71.893
738.00,71.867
739.00,71.872
740.00,71.869
741.00,71.859
742.00,71.819
743.00,71.849
744.00,71.874
745.00,71.889
746.00,71.860
747.00,71.866
748.00,71.897
749.00,71.921
750.00,71.929
751.00,71.939
752.00,71.949
753.00,71.938
754.00,71.930
755.00,71.946
756.00,71.965
757.00,71.971
758.00,71.938
759.00,71.967
760.00,71.986
761.00,72.013
762.00,72.002
763.00,71.978
764.00,71.963
765.00,71.918
766.00,71.890
767.00,71.880
768.00,71.878
769.00,71.919
770.00,71.897
771.00,71.925
772.00,71.904
773.00,71.916
774.00,71.911
775.00,71.923
776.00,71.962
777.00,71.935
778.00,71.921
779.00,71.896
780.00,71.932
781.00,71.972
782.00,71.989
783.00,71.999
784.00,71.964
785.00,71.951
786.00,71.920
787.00,71.952
788.00,71.998
789.00,72.054
790.00,72.068
791.00,72.041
792.00,72.018
793.00,72.016
794.00,72.059
795.00,72.112
796.00,72.158
797.00,72.169
798.00,72.174
799.00,72.205
800.00,72.249
