"ITO_080PER_3.spc - RawData"
"”g’· (nm)","T%"
742.00,75.523
743.00,75.532
744.00,75.546
745.00,75.519
746.00,75.491
747.00,75.471
748.00,75.469
749.00,75.480
750.00,75.473
751.00,75.464
752.00,75.441
753.00,75.411
754.00,75.409
755.00,75.424
756.00,75.450
757.00,75.449
758.00,75.413
759.00,75.373
760.00,75.359
761.00,75.355
762.00,75.369
763.00,75.380
764.00,75.384
765.00,75.376
766.00,75.339
767.00,75.306
768.00,75.284
769.00,75.304
770.00,75.291
771.00,75.312
772.00,75.307
773.00,75.318
774.00,75.295
775.00,75.291
776.00,75.305
777.00,75.305
778.00,75.298
779.00,75.283
780.00,75.260
781.00,75.238
782.00,75.242
783.00,75.253
784.00,75.268
785.00,75.245
786.00,75.234
787.00,75.227
788.00,75.250
789.00,75.280
790.00,75.276
791.00,75.261
792.00,75.217
793.00,75.197
794.00,75.204
795.00,75.224
796.00,75.263
797.00,75.236
798.00,75.248
799.00,75.236
800.00,75.263
