"ITO_090PER_1.spc - RawData"
"”g’· (nm)","T%"
735.00,68.353
736.00,68.412
737.00,68.452
738.00,68.497
739.00,68.542
740.00,68.601
741.00,68.651
742.00,68.712
743.00,68.787
744.00,68.864
745.00,68.891
746.00,68.925
747.00,68.981
748.00,69.047
749.00,69.086
750.00,69.117
751.00,69.160
752.00,69.212
753.00,69.230
754.00,69.262
755.00,69.302
756.00,69.371
757.00,69.432
758.00,69.446
759.00,69.480
760.00,69.499
761.00,69.556
762.00,69.641
763.00,69.699
764.00,69.736
765.00,69.725
766.00,69.755
767.00,69.806
768.00,69.845
769.00,69.898
770.00,69.922
771.00,69.974
772.00,70.017
773.00,70.051
774.00,70.048
775.00,70.060
776.00,70.091
777.00,70.146
778.00,70.175
779.00,70.210
780.00,70.234
781.00,70.243
782.00,70.269
783.00,70.306
784.00,70.361
785.00,70.397
786.00,70.429
787.00,70.458
788.00,70.475
789.00,70.505
790.00,70.527
791.00,70.556
792.00,70.575
793.00,70.593
794.00,70.647
795.00,70.672
796.00,70.723
797.00,70.717
798.00,70.741
799.00,70.749
800.00,70.774
