"ITO_090PER_2.spc - RawData"
"”g’· (nm)","T%"
723.00,71.519
724.00,71.579
725.00,71.612
726.00,71.645
727.00,71.662
728.00,71.725
729.00,71.766
730.00,71.829
731.00,71.876
732.00,71.958
733.00,72.033
734.00,72.087
735.00,72.115
736.00,72.126
737.00,72.156
738.00,72.195
739.00,72.268
740.00,72.363
741.00,72.456
742.00,72.559
743.00,72.612
744.00,72.667
745.00,72.665
746.00,72.701
747.00,72.740
748.00,72.786
749.00,72.818
750.00,72.864
751.00,72.859
752.00,72.884
753.00,72.885
754.00,72.969
755.00,73.028
756.00,73.082
757.00,73.119
758.00,73.147
759.00,73.153
760.00,73.164
761.00,73.179
762.00,73.270
763.00,73.340
764.00,73.422
765.00,73.461
766.00,73.527
767.00,73.532
768.00,73.532
769.00,73.559
770.00,73.609
771.00,73.666
772.00,73.696
773.00,73.776
774.00,73.800
775.00,73.802
776.00,73.802
777.00,73.841
778.00,73.922
779.00,73.954
780.00,73.965
781.00,73.926
782.00,73.916
783.00,73.954
784.00,74.032
785.00,74.116
786.00,74.197
787.00,74.203
788.00,74.207
789.00,74.203
790.00,74.247
791.00,74.299
792.00,74.330
793.00,74.342
794.00,74.323
795.00,74.328
796.00,74.366
797.00,74.391
798.00,74.402
799.00,74.381
800.00,74.376
