"ITO_090PER_3.spc - RawData"
"”g’· (nm)","T%"
559.00,59.120
560.00,59.251
561.00,59.371
562.00,59.490
563.00,59.636
564.00,59.827
565.00,60.049
566.00,60.294
567.00,60.557
568.00,60.828
569.00,61.098
570.00,61.376
571.00,61.651
572.00,61.907
573.00,62.103
574.00,62.241
575.00,62.315
576.00,62.345
577.00,62.333
578.00,62.252
579.00,62.133
580.00,61.956
581.00,61.787
582.00,61.600
583.00,61.435
584.00,61.247
585.00,61.098
586.00,60.970
587.00,60.908
588.00,60.853
589.00,60.817
590.00,60.811
591.00,60.829
592.00,60.866
593.00,60.908
594.00,60.957
595.00,61.031
596.00,61.092
597.00,61.160
598.00,61.212
599.00,61.269
600.00,61.313
601.00,61.378
602.00,61.426
603.00,61.486
604.00,61.541
605.00,61.631
606.00,61.715
607.00,61.804
608.00,61.886
609.00,61.993
610.00,62.114
611.00,62.260
612.00,62.391
613.00,62.540
614.00,62.688
615.00,62.840
616.00,62.969
617.00,63.080
618.00,63.189
619.00,63.268
620.00,63.354
621.00,63.437
622.00,63.536
623.00,63.629
624.00,63.713
625.00,63.785
626.00,63.853
627.00,63.864
628.00,63.863
629.00,63.855
630.00,63.914
631.00,63.993
632.00,64.088
633.00,64.181
634.00,64.288
635.00,64.406
636.00,64.522
637.00,64.633
638.00,64.723
639.00,64.800
640.00,64.863
641.00,64.904
642.00,64.939
643.00,64.975
644.00,64.992
645.00,65.013
646.00,65.005
647.00,65.018
648.00,65.017
649.00,65.008
650.00,64.986
651.00,64.962
652.00,64.960
653.00,64.927
654.00,64.890
655.00,64.870
656.00,64.830
657.00,64.801
658.00,64.756
659.00,64.749
660.00,64.758
661.00,64.754
662.00,64.757
663.00,64.771
664.00,64.804
665.00,64.875
666.00,64.958
667.00,65.053
668.00,65.154
669.00,65.246
670.00,65.354
671.00,65.442
672.00,65.541
673.00,65.642
674.00,65.780
675.00,65.849
676.00,65.923
677.00,65.989
678.00,66.122
679.00,66.249
680.00,66.384
681.00,66.525
682.00,66.661
683.00,66.771
684.00,66.867
685.00,66.944
686.00,67.009
687.00,67.074
688.00,67.158
689.00,67.268
690.00,67.291
691.00,67.333
692.00,67.390
693.00,67.562
694.00,67.771
695.00,68.046
696.00,68.306
697.00,68.520
698.00,68.634
699.00,68.757
700.00,68.870
701.00,68.957
702.00,68.990
703.00,68.913
704.00,68.814
705.00,68.711
706.00,68.672
707.00,68.652
708.00,68.647
709.00,68.675
710.00,68.721
711.00,68.790
712.00,68.864
713.00,68.957
714.00,68.963
715.00,68.992
716.00,69.012
717.00,69.113
718.00,69.191
719.00,69.255
720.00,69.318
721.00,69.370
722.00,69.444
723.00,69.525
724.00,69.613
725.00,69.593
726.00,69.558
727.00,69.510
728.00,69.556
729.00,69.600
730.00,69.664
731.00,69.706
732.00,69.769
733.00,69.830
734.00,69.845
735.00,69.813
736.00,69.809
737.00,69.843
738.00,69.916
739.00,69.996
740.00,70.100
741.00,70.216
742.00,70.327
743.00,70.371
744.00,70.401
745.00,70.378
746.00,70.433
747.00,70.472
748.00,70.484
749.00,70.495
750.00,70.534
751.00,70.518
752.00,70.494
753.00,70.442
754.00,70.502
755.00,70.572
756.00,70.623
757.00,70.666
758.00,70.686
759.00,70.662
760.00,70.618
761.00,70.592
762.00,70.671
763.00,70.766
764.00,70.854
765.00,70.930
766.00,71.020
767.00,71.025
768.00,71.003
769.00,70.991
770.00,71.042
771.00,71.124
772.00,71.194
773.00,71.292
774.00,71.259
775.00,71.237
776.00,71.196
777.00,71.283
778.00,71.339
779.00,71.411
780.00,71.344
781.00,71.294
782.00,71.247
783.00,71.347
784.00,71.426
785.00,71.533
786.00,71.627
787.00,71.633
788.00,71.594
789.00,71.531
790.00,71.563
791.00,71.607
792.00,71.674
793.00,71.649
794.00,71.608
795.00,71.574
796.00,71.598
797.00,71.648
798.00,71.641
799.00,71.573
800.00,71.483
