"ITO_070PER_3.spc - RawData"
"”g’· (nm)","T%"
498.00,68.373
499.00,68.511
500.00,68.641
501.00,68.802
502.00,68.957
503.00,69.115
504.00,69.234
505.00,69.340
506.00,69.442
507.00,69.529
508.00,69.626
509.00,69.715
510.00,69.814
511.00,69.917
512.00,70.018
513.00,70.124
514.00,70.229
515.00,70.316
516.00,70.407
517.00,70.497
518.00,70.594
519.00,70.674
520.00,70.764
521.00,70.852
522.00,70.980
523.00,71.086
524.00,71.196
525.00,71.304
526.00,71.402
527.00,71.500
528.00,71.579
529.00,71.665
530.00,71.738
531.00,71.820
532.00,71.903
533.00,72.020
534.00,72.103
535.00,72.185
536.00,72.223
537.00,72.288
538.00,72.349
539.00,72.444
540.00,72.552
541.00,72.640
542.00,72.717
543.00,72.776
544.00,72.858
545.00,72.933
546.00,73.014
547.00,73.095
548.00,73.186
549.00,73.268
550.00,73.317
551.00,73.377
552.00,73.442
553.00,73.557
554.00,73.653
555.00,73.734
556.00,73.790
557.00,73.860
558.00,73.926
559.00,73.996
560.00,74.047
561.00,74.074
562.00,74.106
563.00,74.150
564.00,74.239
565.00,74.312
566.00,74.398
567.00,74.467
568.00,74.514
569.00,74.548
570.00,74.591
571.00,74.671
572.00,74.757
573.00,74.831
574.00,74.884
575.00,74.922
576.00,74.973
577.00,75.042
578.00,75.129
579.00,75.225
580.00,75.317
581.00,75.418
582.00,75.519
583.00,75.655
584.00,75.764
585.00,75.920
586.00,76.073
587.00,76.290
588.00,76.482
589.00,76.677
590.00,76.849
591.00,77.036
592.00,77.221
593.00,77.432
594.00,77.615
595.00,77.797
596.00,77.955
597.00,78.106
598.00,78.253
599.00,78.377
600.00,78.504
601.00,78.643
602.00,78.773
603.00,78.919
604.00,79.057
605.00,79.233
606.00,79.404
607.00,79.582
608.00,79.760
609.00,79.940
610.00,80.144
611.00,80.339
612.00,80.527
613.00,80.694
614.00,80.859
615.00,81.004
616.00,81.109
617.00,81.169
618.00,81.220
619.00,81.223
620.00,81.232
621.00,81.209
622.00,81.176
623.00,81.123
624.00,81.060
625.00,81.003
626.00,80.928
627.00,80.838
628.00,80.752
629.00,80.666
630.00,80.583
631.00,80.494
632.00,80.396
633.00,80.296
634.00,80.191
635.00,80.125
636.00,80.067
637.00,80.030
638.00,79.966
639.00,79.936
640.00,79.909
641.00,79.912
642.00,79.940
643.00,79.974
644.00,80.015
645.00,80.063
646.00,80.120
647.00,80.184
648.00,80.242
649.00,80.310
650.00,80.401
651.00,80.484
652.00,80.576
653.00,80.639
654.00,80.701
655.00,80.776
656.00,80.834
657.00,80.871
658.00,80.892
659.00,80.908
660.00,80.926
661.00,80.929
662.00,80.930
663.00,80.943
664.00,80.940
665.00,81.001
666.00,81.050
667.00,81.145
668.00,81.229
669.00,81.324
670.00,81.392
671.00,81.439
672.00,81.506
673.00,81.617
674.00,81.743
675.00,81.833
676.00,81.909
677.00,81.991
678.00,82.098
679.00,82.199
680.00,82.298
681.00,82.382
682.00,82.454
683.00,82.502
684.00,82.555
685.00,82.583
686.00,82.577
687.00,82.573
688.00,82.560
689.00,82.563
690.00,82.517
691.00,82.492
692.00,82.445
693.00,82.457
694.00,82.458
695.00,82.490
696.00,82.491
697.00,82.486
698.00,82.478
699.00,82.476
700.00,82.487
701.00,82.467
702.00,82.448
703.00,82.393
704.00,82.351
705.00,82.309
706.00,82.288
707.00,82.273
708.00,82.233
709.00,82.197
710.00,82.159
711.00,82.151
712.00,82.143
713.00,82.126
714.00,82.079
715.00,82.049
716.00,82.022
717.00,82.010
718.00,81.993
719.00,81.990
720.00,81.983
721.00,81.953
722.00,81.941
723.00,81.930
724.00,81.925
725.00,81.888
726.00,81.843
727.00,81.804
728.00,81.776
729.00,81.763
730.00,81.760
731.00,81.731
732.00,81.707
733.00,81.697
734.00,81.694
735.00,81.680
736.00,81.644
737.00,81.608
738.00,81.568
739.00,81.577
740.00,81.592
741.00,81.615
742.00,81.610
743.00,81.636
744.00,81.666
745.00,81.637
746.00,81.580
747.00,81.556
748.00,81.543
749.00,81.551
750.00,81.533
751.00,81.518
752.00,81.481
753.00,81.430
754.00,81.429
755.00,81.457
756.00,81.476
757.00,81.465
758.00,81.433
759.00,81.389
760.00,81.369
761.00,81.360
762.00,81.384
763.00,81.401
764.00,81.408
765.00,81.409
766.00,81.402
767.00,81.367
768.00,81.340
769.00,81.344
770.00,81.348
771.00,81.363
772.00,81.350
773.00,81.375
774.00,81.360
775.00,81.355
776.00,81.335
777.00,81.347
778.00,81.349
779.00,81.358
780.00,81.325
781.00,81.293
782.00,81.280
783.00,81.294
784.00,81.307
785.00,81.321
786.00,81.357
787.00,81.387
788.00,81.383
789.00,81.373
790.00,81.369
791.00,81.365
792.00,81.369
793.00,81.371
794.00,81.381
795.00,81.381
796.00,81.385
797.00,81.366
798.00,81.359
799.00,81.320
800.00,81.314
