"ITO_010PER_3.spc - RawData"
"”g’· (nm)","T%"
766.00,84.502
767.00,84.465
768.00,84.386
769.00,84.319
770.00,84.298
771.00,84.316
772.00,84.327
773.00,84.391
774.00,84.315
775.00,84.267
776.00,84.189
777.00,84.214
778.00,84.190
779.00,84.166
780.00,84.065
781.00,83.981
782.00,83.910
783.00,83.941
784.00,83.979
785.00,84.025
786.00,84.061
787.00,84.002
788.00,83.941
789.00,83.854
790.00,83.847
791.00,83.815
792.00,83.822
793.00,83.744
794.00,83.698
795.00,83.642
796.00,83.654
797.00,83.603
798.00,83.539
799.00,83.417
800.00,83.343
