"ITO_100PER_3.spc - RawData"
"”g’· (nm)","T%"
537.00,41.416
538.00,41.542
539.00,41.697
540.00,41.860
541.00,42.011
542.00,42.153
543.00,42.286
544.00,42.431
545.00,42.585
546.00,42.735
547.00,42.878
548.00,43.017
549.00,43.161
550.00,43.298
551.00,43.431
552.00,43.566
553.00,43.694
554.00,43.819
555.00,43.932
556.00,44.045
557.00,44.155
558.00,44.263
559.00,44.379
560.00,44.502
561.00,44.605
562.00,44.710
563.00,44.807
564.00,44.928
565.00,45.030
566.00,45.130
567.00,45.207
568.00,45.265
569.00,45.321
570.00,45.387
571.00,45.473
572.00,45.562
573.00,45.645
574.00,45.727
575.00,45.803
576.00,45.887
577.00,46.000
578.00,46.112
579.00,46.238
580.00,46.344
581.00,46.466
582.00,46.590
583.00,46.728
584.00,46.838
585.00,46.946
586.00,47.033
587.00,47.143
588.00,47.232
589.00,47.325
590.00,47.404
591.00,47.496
592.00,47.586
593.00,47.668
594.00,47.729
595.00,47.782
596.00,47.840
597.00,47.911
598.00,47.987
599.00,48.081
600.00,48.180
601.00,48.267
602.00,48.330
603.00,48.397
604.00,48.468
605.00,48.546
606.00,48.624
607.00,48.706
608.00,48.791
609.00,48.866
610.00,48.953
611.00,49.032
612.00,49.125
613.00,49.211
614.00,49.294
615.00,49.375
616.00,49.437
617.00,49.520
618.00,49.599
619.00,49.693
620.00,49.794
621.00,49.889
622.00,49.987
623.00,50.060
624.00,50.148
625.00,50.233
626.00,50.309
627.00,50.398
628.00,50.469
629.00,50.551
630.00,50.601
631.00,50.646
632.00,50.691
633.00,50.711
634.00,50.740
635.00,50.768
636.00,50.806
637.00,50.839
638.00,50.850
639.00,50.882
640.00,50.911
641.00,50.943
642.00,50.978
643.00,51.017
644.00,51.054
645.00,51.077
646.00,51.086
647.00,51.107
648.00,51.122
649.00,51.134
650.00,51.166
651.00,51.189
652.00,51.227
653.00,51.244
654.00,51.271
655.00,51.302
656.00,51.368
657.00,51.432
658.00,51.504
659.00,51.542
660.00,51.594
661.00,51.637
662.00,51.692
663.00,51.752
664.00,51.821
665.00,51.886
666.00,51.941
667.00,52.014
668.00,52.095
669.00,52.170
670.00,52.239
671.00,52.311
672.00,52.406
673.00,52.497
674.00,52.600
675.00,52.703
676.00,52.817
677.00,52.906
678.00,53.012
679.00,53.108
680.00,53.210
681.00,53.308
682.00,53.383
683.00,53.462
684.00,53.532
685.00,53.623
686.00,53.703
687.00,53.770
688.00,53.837
689.00,53.911
690.00,54.004
691.00,54.092
692.00,54.160
693.00,54.221
694.00,54.236
695.00,54.279
696.00,54.294
697.00,54.339
698.00,54.364
699.00,54.401
700.00,54.456
701.00,54.520
702.00,54.598
703.00,54.695
704.00,54.800
705.00,54.906
706.00,54.964
707.00,55.020
708.00,55.057
709.00,55.104
710.00,55.153
711.00,55.213
712.00,55.273
713.00,55.314
714.00,55.353
715.00,55.408
716.00,55.451
717.00,55.501
718.00,55.545
719.00,55.621
720.00,55.671
721.00,55.715
722.00,55.754
723.00,55.798
724.00,55.849
725.00,55.911
726.00,55.976
727.00,56.027
728.00,56.095
729.00,56.145
730.00,56.205
731.00,56.219
732.00,56.268
733.00,56.312
734.00,56.399
735.00,56.433
736.00,56.503
737.00,56.526
738.00,56.573
739.00,56.608
740.00,56.647
741.00,56.700
742.00,56.729
743.00,56.818
744.00,56.878
745.00,56.930
746.00,56.942
747.00,56.987
748.00,57.032
749.00,57.083
750.00,57.119
751.00,57.177
752.00,57.230
753.00,57.286
754.00,57.321
755.00,57.370
756.00,57.418
757.00,57.464
758.00,57.462
759.00,57.507
760.00,57.572
761.00,57.642
762.00,57.671
763.00,57.689
764.00,57.724
765.00,57.744
766.00,57.764
767.00,57.775
768.00,57.800
769.00,57.863
770.00,57.900
771.00,57.947
772.00,57.952
773.00,57.981
774.00,58.003
775.00,58.025
776.00,58.069
777.00,58.099
778.00,58.140
779.00,58.172
780.00,58.231
781.00,58.259
782.00,58.287
783.00,58.290
784.00,58.315
785.00,58.371
786.00,58.393
787.00,58.443
788.00,58.471
789.00,58.512
790.00,58.540
791.00,58.542
792.00,58.547
793.00,58.554
794.00,58.581
795.00,58.630
796.00,58.666
797.00,58.677
798.00,58.686
799.00,58.714
800.00,58.755
