"ITO_030PER_1.spc - RawData"
"”g’· (nm)","T%"
499.00,92.484
500.00,92.563
501.00,92.684
502.00,92.827
503.00,93.016
504.00,93.115
505.00,93.197
506.00,93.256
507.00,93.322
508.00,93.406
509.00,93.485
510.00,93.585
511.00,93.669
512.00,93.750
513.00,93.842
514.00,93.912
515.00,94.024
516.00,94.121
517.00,94.238
518.00,94.301
519.00,94.355
520.00,94.389
521.00,94.454
522.00,94.592
523.00,94.734
524.00,94.853
525.00,94.930
526.00,95.021
527.00,95.081
528.00,95.111
529.00,95.114
530.00,95.131
531.00,95.150
532.00,95.167
533.00,95.204
534.00,95.224
535.00,95.260
536.00,95.248
537.00,95.287
538.00,95.295
539.00,95.336
540.00,95.363
541.00,95.398
542.00,95.432
543.00,95.447
544.00,95.480
545.00,95.521
546.00,95.562
547.00,95.597
548.00,95.632
549.00,95.660
550.00,95.656
551.00,95.652
552.00,95.651
553.00,95.746
554.00,95.820
555.00,95.886
556.00,95.898
557.00,95.935
558.00,95.958
559.00,95.982
560.00,95.987
561.00,95.999
562.00,95.985
563.00,95.996
564.00,96.052
565.00,96.135
566.00,96.239
567.00,96.353
568.00,96.467
569.00,96.586
570.00,96.716
571.00,96.849
572.00,96.961
573.00,97.019
574.00,97.041
575.00,97.027
576.00,96.988
577.00,96.925
578.00,96.799
579.00,96.620
580.00,96.403
581.00,96.197
582.00,96.009
583.00,95.808
584.00,95.573
585.00,95.356
586.00,95.180
587.00,95.083
588.00,94.974
589.00,94.882
590.00,94.775
591.00,94.717
592.00,94.659
593.00,94.630
594.00,94.596
595.00,94.571
596.00,94.533
597.00,94.500
598.00,94.465
599.00,94.442
600.00,94.396
601.00,94.381
602.00,94.326
603.00,94.282
604.00,94.224
605.00,94.216
606.00,94.206
607.00,94.195
608.00,94.189
609.00,94.190
610.00,94.227
611.00,94.287
612.00,94.341
613.00,94.386
614.00,94.403
615.00,94.437
616.00,94.469
617.00,94.486
618.00,94.499
619.00,94.458
620.00,94.425
621.00,94.388
622.00,94.364
623.00,94.333
624.00,94.307
625.00,94.281
626.00,94.265
627.00,94.184
628.00,94.106
629.00,94.014
630.00,93.977
631.00,93.959
632.00,93.958
633.00,93.956
634.00,93.970
635.00,94.016
636.00,94.074
637.00,94.108
638.00,94.096
639.00,94.082
640.00,94.060
641.00,94.029
642.00,93.987
643.00,93.954
644.00,93.917
645.00,93.900
646.00,93.847
647.00,93.812
648.00,93.752
649.00,93.696
650.00,93.624
651.00,93.568
652.00,93.522
653.00,93.456
654.00,93.383
655.00,93.315
656.00,93.225
657.00,93.132
658.00,93.045
659.00,92.976
660.00,92.922
661.00,92.863
662.00,92.805
663.00,92.759
664.00,92.706
665.00,92.696
666.00,92.663
667.00,92.646
668.00,92.647
669.00,92.628
670.00,92.620
671.00,92.582
672.00,92.568
673.00,92.556
674.00,92.560
675.00,92.501
676.00,92.461
677.00,92.415
678.00,92.438
679.00,92.430
680.00,92.421
681.00,92.424
682.00,92.417
683.00,92.408
684.00,92.392
685.00,92.360
686.00,92.318
687.00,92.252
688.00,92.222
689.00,92.228
690.00,92.178
691.00,92.124
692.00,92.061
693.00,92.100
694.00,92.172
695.00,92.281
696.00,92.353
697.00,92.403
698.00,92.394
699.00,92.399
700.00,92.383
701.00,92.368
702.00,92.323
703.00,92.201
704.00,92.046
705.00,91.911
706.00,91.837
707.00,91.785
708.00,91.728
709.00,91.687
710.00,91.656
711.00,91.653
712.00,91.653
713.00,91.654
714.00,91.585
715.00,91.526
716.00,91.483
717.00,91.490
718.00,91.500
719.00,91.498
720.00,91.476
721.00,91.432
722.00,91.374
723.00,91.359
724.00,91.349
725.00,91.291
726.00,91.183
727.00,91.069
728.00,91.025
729.00,90.983
730.00,90.967
731.00,90.913
732.00,90.909
733.00,90.888
734.00,90.859
735.00,90.766
736.00,90.710
737.00,90.645
738.00,90.623
739.00,90.589
740.00,90.632
741.00,90.678
742.00,90.701
743.00,90.676
744.00,90.642
745.00,90.577
746.00,90.508
747.00,90.457
748.00,90.407
749.00,90.393
750.00,90.367
751.00,90.292
752.00,90.224
753.00,90.123
754.00,90.125
755.00,90.121
756.00,90.126
757.00,90.120
758.00,90.075
759.00,90.010
760.00,89.924
761.00,89.870
762.00,89.879
763.00,89.886
764.00,89.888
765.00,89.905
766.00,89.916
767.00,89.882
768.00,89.808
769.00,89.765
770.00,89.750
771.00,89.757
772.00,89.772
773.00,89.807
774.00,89.759
775.00,89.711
776.00,89.648
777.00,89.627
778.00,89.603
779.00,89.587
780.00,89.527
781.00,89.456
782.00,89.389
783.00,89.439
784.00,89.459
785.00,89.516
786.00,89.514
787.00,89.465
788.00,89.411
789.00,89.371
790.00,89.393
791.00,89.381
792.00,89.374
793.00,89.327
794.00,89.287
795.00,89.231
796.00,89.227
797.00,89.201
798.00,89.165
799.00,89.067
800.00,88.994
