"ITO_050PER_4.spc - RawData"
"”g’· (nm)","T%"
609.00,84.195
610.00,84.307
611.00,84.419
612.00,84.490
613.00,84.558
614.00,84.602
615.00,84.658
616.00,84.691
617.00,84.733
618.00,84.754
619.00,84.754
620.00,84.753
621.00,84.765
622.00,84.751
623.00,84.733
624.00,84.700
625.00,84.682
626.00,84.652
627.00,84.630
628.00,84.607
629.00,84.569
630.00,84.509
631.00,84.479
632.00,84.459
633.00,84.420
634.00,84.358
635.00,84.313
636.00,84.288
637.00,84.272
638.00,84.216
639.00,84.188
640.00,84.152
641.00,84.136
642.00,84.112
643.00,84.090
644.00,84.051
645.00,84.016
646.00,83.960
647.00,83.936
648.00,83.913
649.00,83.910
650.00,83.892
651.00,83.876
652.00,83.861
653.00,83.848
654.00,83.842
655.00,83.831
656.00,83.859
657.00,83.866
658.00,83.899
659.00,83.896
660.00,83.921
661.00,83.924
662.00,83.938
663.00,83.953
664.00,83.970
665.00,84.009
666.00,84.043
667.00,84.110
668.00,84.173
669.00,84.229
670.00,84.252
671.00,84.262
672.00,84.262
673.00,84.304
674.00,84.345
675.00,84.391
676.00,84.413
677.00,84.421
678.00,84.442
679.00,84.460
680.00,84.478
681.00,84.501
682.00,84.492
683.00,84.501
684.00,84.508
685.00,84.520
686.00,84.497
687.00,84.447
688.00,84.413
689.00,84.379
690.00,84.357
691.00,84.332
692.00,84.300
693.00,84.267
694.00,84.243
695.00,84.252
696.00,84.240
697.00,84.213
698.00,84.155
699.00,84.111
700.00,84.089
701.00,84.068
702.00,84.054
703.00,83.999
704.00,83.968
705.00,83.946
706.00,83.927
707.00,83.902
708.00,83.881
709.00,83.863
710.00,83.825
711.00,83.793
712.00,83.785
713.00,83.783
714.00,83.744
715.00,83.719
716.00,83.713
717.00,83.739
718.00,83.737
719.00,83.707
720.00,83.683
721.00,83.641
722.00,83.627
723.00,83.591
724.00,83.570
725.00,83.530
726.00,83.479
727.00,83.437
728.00,83.422
729.00,83.412
730.00,83.404
731.00,83.372
732.00,83.361
733.00,83.354
734.00,83.356
735.00,83.324
736.00,83.290
737.00,83.242
738.00,83.210
739.00,83.187
740.00,83.189
741.00,83.199
742.00,83.200
743.00,83.218
744.00,83.205
745.00,83.151
746.00,83.082
747.00,83.051
748.00,83.043
749.00,83.041
750.00,83.023
751.00,82.983
752.00,82.951
753.00,82.915
754.00,82.933
755.00,82.938
756.00,82.935
757.00,82.903
758.00,82.846
759.00,82.825
760.00,82.816
761.00,82.820
762.00,82.821
763.00,82.814
764.00,82.806
765.00,82.787
766.00,82.759
767.00,82.739
768.00,82.704
769.00,82.712
770.00,82.689
771.00,82.676
772.00,82.634
773.00,82.628
774.00,82.609
775.00,82.582
776.00,82.568
777.00,82.571
778.00,82.572
779.00,82.556
780.00,82.551
781.00,82.528
782.00,82.509
783.00,82.483
784.00,82.482
785.00,82.491
786.00,82.489
787.00,82.515
788.00,82.493
789.00,82.491
790.00,82.445
791.00,82.429
792.00,82.413
793.00,82.411
794.00,82.413
795.00,82.423
796.00,82.438
797.00,82.440
798.00,82.403
799.00,82.379
800.00,82.371
