"ITO_090PER_5.spc - RawData"
"”g’· (nm)","T%"
537.00,54.843
538.00,55.038
539.00,55.238
540.00,55.441
541.00,55.630
542.00,55.817
543.00,55.997
544.00,56.190
545.00,56.385
546.00,56.576
547.00,56.762
548.00,56.951
549.00,57.129
550.00,57.298
551.00,57.465
552.00,57.624
553.00,57.814
554.00,58.004
555.00,58.189
556.00,58.357
557.00,58.502
558.00,58.656
559.00,58.792
560.00,58.932
561.00,59.052
562.00,59.184
563.00,59.331
564.00,59.508
565.00,59.693
566.00,59.876
567.00,60.057
568.00,60.225
569.00,60.390
570.00,60.552
571.00,60.719
572.00,60.885
573.00,61.021
574.00,61.131
575.00,61.220
576.00,61.311
577.00,61.404
578.00,61.468
579.00,61.517
580.00,61.533
581.00,61.559
582.00,61.570
583.00,61.598
584.00,61.596
585.00,61.616
586.00,61.632
587.00,61.686
588.00,61.731
589.00,61.775
590.00,61.825
591.00,61.890
592.00,61.972
593.00,62.048
594.00,62.122
595.00,62.193
596.00,62.263
597.00,62.320
598.00,62.372
599.00,62.440
600.00,62.507
601.00,62.589
602.00,62.632
603.00,62.694
604.00,62.753
605.00,62.846
606.00,62.930
607.00,63.018
608.00,63.116
609.00,63.220
610.00,63.340
611.00,63.462
612.00,63.580
613.00,63.704
614.00,63.847
615.00,63.987
616.00,64.121
617.00,64.222
618.00,64.345
619.00,64.430
620.00,64.535
621.00,64.627
622.00,64.743
623.00,64.845
624.00,64.931
625.00,65.013
626.00,65.085
627.00,65.139
628.00,65.180
629.00,65.232
630.00,65.297
631.00,65.378
632.00,65.454
633.00,65.529
634.00,65.609
635.00,65.698
636.00,65.790
637.00,65.854
638.00,65.899
639.00,65.958
640.00,66.008
641.00,66.055
642.00,66.072
643.00,66.115
644.00,66.136
645.00,66.184
646.00,66.195
647.00,66.221
648.00,66.247
649.00,66.273
650.00,66.297
651.00,66.304
652.00,66.325
653.00,66.341
654.00,66.358
655.00,66.395
656.00,66.402
657.00,66.406
658.00,66.408
659.00,66.436
660.00,66.478
661.00,66.494
662.00,66.538
663.00,66.578
664.00,66.645
665.00,66.718
666.00,66.805
667.00,66.905
668.00,67.017
669.00,67.104
670.00,67.193
671.00,67.256
672.00,67.364
673.00,67.469
674.00,67.608
675.00,67.696
676.00,67.804
677.00,67.891
678.00,68.024
679.00,68.145
680.00,68.262
681.00,68.393
682.00,68.505
683.00,68.619
684.00,68.705
685.00,68.802
686.00,68.873
687.00,68.949
688.00,69.023
689.00,69.135
690.00,69.201
691.00,69.271
692.00,69.316
693.00,69.420
694.00,69.537
695.00,69.689
696.00,69.841
697.00,69.965
698.00,70.059
699.00,70.141
700.00,70.239
701.00,70.321
702.00,70.401
703.00,70.423
704.00,70.451
705.00,70.472
706.00,70.524
707.00,70.578
708.00,70.630
709.00,70.683
710.00,70.737
711.00,70.811
712.00,70.889
713.00,70.959
714.00,70.991
715.00,71.031
716.00,71.091
717.00,71.166
718.00,71.251
719.00,71.334
720.00,71.401
721.00,71.451
722.00,71.500
723.00,71.571
724.00,71.637
725.00,71.665
726.00,71.677
727.00,71.690
728.00,71.745
729.00,71.793
730.00,71.864
731.00,71.904
732.00,71.968
733.00,72.037
734.00,72.095
735.00,72.126
736.00,72.151
737.00,72.181
738.00,72.223
739.00,72.282
740.00,72.377
741.00,72.476
742.00,72.562
743.00,72.627
744.00,72.697
745.00,72.718
746.00,72.735
747.00,72.771
748.00,72.810
749.00,72.856
750.00,72.893
751.00,72.904
752.00,72.933
753.00,72.939
754.00,72.993
755.00,73.050
756.00,73.111
757.00,73.163
758.00,73.200
759.00,73.223
760.00,73.231
761.00,73.240
762.00,73.275
763.00,73.345
764.00,73.409
765.00,73.498
766.00,73.564
767.00,73.583
768.00,73.573
769.00,73.585
770.00,73.622
771.00,73.687
772.00,73.752
773.00,73.830
774.00,73.839
775.00,73.836
776.00,73.855
777.00,73.893
778.00,73.937
779.00,73.986
780.00,73.986
781.00,73.990
782.00,73.974
783.00,74.033
784.00,74.101
785.00,74.164
786.00,74.225
787.00,74.248
788.00,74.273
789.00,74.282
790.00,74.310
791.00,74.358
792.00,74.383
793.00,74.389
794.00,74.364
795.00,74.382
796.00,74.411
797.00,74.426
798.00,74.438
799.00,74.430
800.00,74.436
