"ITO_050PER_2.spc - RawData"
"”g’· (nm)","T%"
729.00,76.170
730.00,76.164
731.00,76.172
732.00,76.151
733.00,76.145
734.00,76.135
735.00,76.121
736.00,76.106
737.00,76.057
738.00,76.029
739.00,76.007
740.00,76.018
741.00,76.024
742.00,76.001
743.00,76.014
744.00,76.020
745.00,75.988
746.00,75.933
747.00,75.898
748.00,75.901
749.00,75.904
750.00,75.903
751.00,75.902
752.00,75.881
753.00,75.865
754.00,75.868
755.00,75.879
756.00,75.887
757.00,75.857
758.00,75.811
759.00,75.794
760.00,75.813
761.00,75.834
762.00,75.815
763.00,75.779
764.00,75.744
765.00,75.721
766.00,75.702
767.00,75.700
768.00,75.696
769.00,75.705
770.00,75.688
771.00,75.660
772.00,75.641
773.00,75.628
774.00,75.627
775.00,75.608
776.00,75.591
777.00,75.557
778.00,75.535
779.00,75.540
780.00,75.556
781.00,75.556
782.00,75.544
783.00,75.526
784.00,75.525
785.00,75.514
786.00,75.498
787.00,75.509
788.00,75.506
789.00,75.529
790.00,75.507
791.00,75.494
792.00,75.467
793.00,75.468
794.00,75.488
795.00,75.507
796.00,75.515
797.00,75.491
798.00,75.465
799.00,75.452
800.00,75.462
